,mean_freq,stdev,num_rxns,median_freq,core_rxns
TARA_SAMN05326640_METAG_ANE00024,0.40390374942844076,0.3722472850130446,2916,0.2833333333333333,681
GORG_SAMEA6069677_SAGS_AG892C18,0.7637843907916899,0.4107031544522937,1781,0.9833333333333333,1365
MARD_SAMN08886136_SAGS_MMP08886136,0.5033622394644759,0.44137009850241293,2191,0.7333333333333333,939
MARD_SAMN03080599_REFG_MMP03080599,0.9992790937178166,0.021929529488817608,1942,1.0,1940
GORG_SAMEA6073521_SAGS_AG913E11,0.37158435566740067,0.3693902168019452,3179,0.21666666666666667,724
TARA_SAMEA2621564_METAG_GKALJALI,0.883390508862207,0.30565415260050605,2915,1.0,2589
TARA_SAMN05326650_METAG_MED00013,0.5067810729756748,0.41016417428853597,3001,0.4,1152
MARD_SAMN05443431_REFG_MMP05443431,0.9990383365821962,0.02812128219076354,2565,1.0,2561
TARA_SAMEA4397215_METAG_DPBONLII,0.8619822854291419,0.3316480424784233,2672,1.0,2312
TARA_SAMEA2622796_METAG_NAJLOALF,0.8864151766245094,0.3092808495837869,2293,1.0,2034
GORG_SAMEA6069614_SAGS_AG891O15,0.6919653679653679,0.4409560359516872,1925,0.9666666666666667,1340
TARA_SAMEA2623295_METAG_DKKOFIMO,0.5887590520079,0.4073811175275974,3038,0.7166666666666667,1413
MARD_SAMN03339836_REFG_MMP03339836,0.9991014601272931,0.02720171068978323,2671,1.0,2667
TARA_SAMEA4398315_METAG_ANNAMOBB,0.6722048719550281,0.41268969911432946,3202,0.9333333333333333,1962
MARD_SAMN09228019_REFG_MMP09228019,1.0,0.0,2885,1.0,2885
MARD_SAMN05216203_REFG_MMP05216203,0.8561390623087282,0.33767826320418254,2723,1.0,2339
MARD_SAMN10230918_REFG_MMP10230918,0.8200675822977982,0.35442904739116177,3058,1.0,2538
MARD_SAMN09083205_REFG_MMP09083205,0.9989444796284569,0.024441612532930184,1579,1.0,1577
GORG_SAMEA6075144_SAGS_AG349C11,0.9998732572877059,0.003248669684822645,1315,1.0,1315
TARA_SAMEA2623673_METAG_BFAMLMFE,0.999822425164891,0.004549866555966046,1314,1.0,1314
TARA_SAMEA2619970_METAG_KIIHFBOD,0.998883572567783,0.021653265077099873,1672,1.0,1670
TARA_SAMEA2622738_METAG_PMOIGPEK,1.0,0.0,1398,1.0,1398
TARA_SAMEA2620734_METAG_CDBINKLM,0.9059284116331097,0.282740311596153,2235,1.0,2030
TARA_SAMEA4397311_METAG_CNLAMCIL,0.8307301587301589,0.35978947053539934,2625,1.0,2188
MARD_SAMEA4019367_REFG_MMP4019367,1.0,0.0,2635,1.0,2635
TARA_SAMEA2621277_METAG_AFFBPLFN,0.900009453582908,0.29061469102021326,1763,1.0,1590
MARD_SAMN08225564_REFG_MMP08225564,0.5517859283231451,0.42292944010923295,2781,0.7,1229
MALA_SAMN05422149_METAG_IFHLIJAA,0.5910153767950185,0.4265948802505888,2623,0.8,1316
MARD_SAMN02708940_REFG_MMP02708940,0.4820695746704715,0.4006367134921756,2453,0.38333333333333336,837
TARA_SAMN05326650_METAG_MED00040,0.9992006394884092,0.017775375817695165,1668,1.0,1666
TARA_SAMEA4396489_METAG_MDOHJCPP,0.5665771741419247,0.4033797131382924,3166,0.6,1393
TARA_SAMEA4396489_METAG_KKGDMKHA,0.7433917927556167,0.37234117032925657,2908,1.0,1961
MALA_SAMN05422160_METAG_LECNIGHP,0.4091854000483442,0.3979175798911751,2758,0.18333333333333332,750
TARA_SAMEA4397118_METAG_DAPHGPDF,0.9983167082294264,0.03561936121052748,1604,1.0,1600
TARA_SAMEA2620668_METAG_AOKPHPCE,0.7503257992262268,0.4188053049648507,1637,0.9833333333333333,1231
TARA_SAMEA2623295_METAG_OFLDHNLM,0.5224987708947886,0.4030490730260365,2712,0.4666666666666667,1046
TARA_SAMEA2621242_METAG_GNEALDBF,0.6081701673193307,0.43488108208243437,2809,0.85,1564
MARD_SAMEA3528422_REFG_MMP3528422,0.9216464186281954,0.2609633197501302,2634,1.0,2432
TARA_SAMEA2621099_METAG_IDGDEHDE,0.36341463414634145,0.3828682255323666,2419,0.15,547
TARA_SAMEA2623734_METAG_APMFAIAJ,0.3987007642563198,0.380780131571164,2835,0.23333333333333334,719
TARA_SAMEA2623116_METAG_HIAOIBEN,0.998698167791707,0.02904877903364579,2074,1.0,2070
GORG_SAMEA6068978_SAGS_AG359J06,0.4001228632478632,0.38202585316848586,3120,0.23333333333333334,794
MARD_SAMN10319551_REFG_MMP10319551,0.8934469200524245,0.2327978001344891,3052,1.0,2468
TARA_SAMEA4397295_METAG_MLOPDMFJ,0.8454690892469431,0.3461181925838876,2917,1.0,2475
TARA_SAMEA2622690_METAG_EOMFBACH,0.4104951433309642,0.39485324918918085,2814,0.23333333333333334,794
GORG_SAMEA6079697_SAGS_AG426M19,0.4299604382227632,0.3885363069523227,3286,0.2833333333333333,950
TARA_SAMEA4397215_METAG_ANPJLKOM,0.5745579468525815,0.4050154317237626,3299,0.65,1505
MARD_SAMN09759695_REFG_MMP09759695,0.8997882352941177,0.2914539752120824,2125,1.0,1914
MALA_SAMN05422148_METAG_LAEONHEK,0.6713247696898923,0.4268018794903155,2569,0.95,1707
TARA_SAMEA2622545_METAG_AOMLOCMG,0.5176923076923077,0.3980725930564262,3510,0.43333333333333335,1309
BGEO_SAMN07136548_METAG_FBAFKNHB,0.43214333467041055,0.4184207714654525,2493,0.16666666666666666,801
TARA_SAMEA2620570_METAG_GLCKGBPG,0.43956068094453593,0.39322271292727834,3035,0.2833333333333333,882
TARA_SAMEA4397983_METAG_HGHEMLDL,0.6514991181657849,0.42204666679968256,2835,0.9,1669
TARA_SAMEA2619531_METAG_IJNCPMKK,0.7708898157803269,0.39917096026469384,2877,1.0,2231
TARA_SAMEA2622837_METAG_FLJJGFFL,0.6906152927120669,0.43088833140660554,2790,0.95,1950
BATS_SAMN07137086_METAG_CJKOCMME,0.3428543384373773,0.37835805764989694,2547,0.15,591
TARA_SAMEA2620339_METAG_NFMOIECC,0.9997450280469148,0.007981883633485187,1961,1.0,1959
GORG_SAMEA6074900_SAGS_AG920C09,0.402855245683931,0.3811900819705544,3012,0.25,786
MARD_SAMN09273368_REFG_MMP09273368,0.7334496693607642,0.4044283622012883,2722,0.9833333333333333,2025
TARA_SAMEA4397798_METAG_CJMABPGO,0.7648028809704323,0.37287806243489363,2638,1.0,1864
GORG_SAMEA6076753_SAGS_AG313D21,0.4653769179452969,0.39962375794768623,2998,0.3333333333333333,979
MALA_SAMN05422149_METAG_MCILJKBH,0.7540891702941565,0.4136065887697091,2527,0.9833333333333333,1914
MARD_SAMN04999933_REFG_MMP04999933,0.9992049971607041,0.024487981135774294,2348,1.0,2346
GORG_SAMEA6070838_SAGS_AG898C07,0.4303610675039246,0.38475819245077686,3185,0.2833333333333333,894
TARA_SAMEA2623774_METAG_OHCOKAMK,0.7886348238482385,0.394796278562758,1968,1.0,1558
TARA_SAMEA2622842_METAG_GCHHCKCP,0.550030534351145,0.41066188164938244,3275,0.5166666666666667,1415
TARA_SAMEA2622677_METAG_FDKFBDEE,0.6076055450535601,0.4342766564352666,2645,0.85,1483
TARA_SAMEA2621779_METAG_HEKBCCJH,0.45969837076177894,0.4002509821108203,3028,0.3,990
TARA_SAMN05326641_METAG_ANW00005,0.841609153650563,0.3509403632061882,2753,1.0,2326
TARA_SAMN05326643_METAG_ASW00023,0.4481056656239138,0.39952595069228536,2877,0.3,909
TARA_SAMEA4397489_METAG_LNCOJKKK,0.5696153095098614,0.3965356806745956,3414,0.6,1460
TARA_SAMEA2621423_METAG_CNBMDABJ,0.475938753189938,0.41110351906475207,2743,0.3333333333333333,989
TARA_SAMEA2622695_METAG_DKANGMMH,0.5127299605781866,0.40983513104495717,3044,0.4166666666666667,1191
TARA_SAMEA2619802_METAG_BHKIALJD,0.9185392535392536,0.26560362996953546,2590,1.0,2382
TARA_SAMEA2622696_METAG_PPENOHPM,0.4983660130718954,0.4095483468001193,2499,0.4666666666666667,950
MARD_SAMN09074685_REFG_MMP09074685,0.8340361120121095,0.29959332013057305,3083,1.0,2353
TARA_SAMN05326650_METAG_MED00039,0.42260365353037765,0.38593603361422224,3248,0.26666666666666666,884
MALA_SAMN05422130_METAG_LBFLGNDE,0.36692763938315537,0.3797267549599612,2810,0.18333333333333332,656
TARA_SAMEA2622901_METAG_DGHDOPOK,0.7970820306684533,0.3899201244812702,2239,1.0,1789
TARA_SAMEA2619840_METAG_FFFLPPCO,0.792797118847539,0.3915202344916356,1666,1.0,1325
TARA_SAMEA2622696_METAG_HEANALEL,0.4738725161866487,0.4080288162367948,2986,0.36666666666666664,1040
BGEO_SAMN07136638_METAG_DHFJAKOF,0.9991519434628975,0.022549369569956033,1415,1.0,1413
GORG_SAMEA6075648_SAGS_AG390D15,0.4234508028882423,0.38877062845318633,3093,0.2833333333333333,861
TARA_SAMEA2620967_METAG_FCJJDIDE,0.7309183064997018,0.4151566906967362,2795,1.0,2057
MARD_SAMN05216284_REFG_MMP05216284,0.9993180236604037,0.017092818271209984,2395,1.0,2391
MARD_SAMN09425313_REFG_MMP09425313,0.8310962373371925,0.35391450856751466,2764,1.0,2312
MARD_SAMD00050834_REFG_MMP00050834,0.8649340292880964,0.32849773553955663,2299,1.0,1996
MARD_SAMD00036590_REFG_MMP00036590,0.9281133769398487,0.17843344137220934,2599,1.0,2222
MARD_SAMN09074750_REFG_MMP09074750,0.670620326100282,0.39754401891217983,2719,0.95,1529
TARA_SAMEA4397930_METAG_JNFBIAKC,0.7013039760581445,0.42333818894051595,2339,0.95,1664
MARD_SAMN09914392_REFG_MMP09914392,0.9988914198936978,0.02398630776881741,2195,1.0,2191
TARA_SAMEA4397611_METAG_AEHIAKJO,0.7647429679922406,0.4075260579994022,2062,1.0,1584
TARA_SAMEA4397445_METAG_JDEGCGLB,0.8897214386459803,0.3008532460496049,2836,1.0,2529
MARD_SAMEA4034450_REFG_MMP4034450,0.998964218455744,0.023960561799927265,2124,1.0,2122
TARA_SAMEA2619970_METAG_JFBHGPEN,0.5924989890820865,0.44661745642491585,2473,0.8666666666666667,1491
GORG_SAMEA6069538_SAGS_AG891J07,0.43803741384968814,0.3900789696942166,3047,0.31666666666666665,884
MALA_SAMN05422122_METAG_GLMGLPJI,0.3946980018165304,0.3791690302666155,2936,0.25,738
TARA_SAMEA2622801_METAG_CHECMGDH,0.5644017875279301,0.4051057309420444,3282,0.5833333333333334,1460
TARA_SAMEA2619531_METAG_LKKOAJNF,0.46847133757961784,0.40141132010163916,2983,0.35,985
TARA_SAMEA2623403_METAG_MFMFELKN,0.4824413950829045,0.4007380482604664,2915,0.36666666666666664,996
GORG_SAMEA6070064_SAGS_AG894A16,0.5248760842627013,0.40332272000074526,3228,0.43333333333333335,1273
TARA_SAMEA2622149_METAG_JCNOOPIP,0.4046555296555297,0.393855316927156,2574,0.24166666666666667,695
MALA_SAMN05422165_METAG_NBPIDFID,0.9997739261492088,0.006996427813145995,2654,1.0,2652
MARD_SAMN06265217_REFG_MMP06265217,0.9997251157407407,0.006817773535275274,2304,1.0,2304
TARA_SAMEA2622149_METAG_MMILIKLJ,1.0,0.0,1875,1.0,1875
GORG_SAMEA6069733_SAGS_AG892G16,0.8339403136064745,0.3594018250848596,1977,1.0,1655
TARA_SAMEA4397239_METAG_IKJKOEDG,0.9050009295408068,0.28385602882592076,1793,1.0,1626
TARA_SAMEA2623756_METAG_CHDMOBPJ,0.4500870776732846,0.4026861176315231,2871,0.3,929
MARD_SAMN08324236_REFG_MMP08324236,0.998836853382308,0.026330254609858356,2178,1.0,2174
TARA_SAMEA4396988_METAG_JBGFAFFN,0.7367860187553282,0.40790188971597785,2346,0.9833333333333333,1752
TARA_SAMEA2623919_METAG_DBLKPFKN,0.3999941745310497,0.38004224702414546,2861,0.23333333333333334,740
TARA_SAMEA4397004_METAG_MAKBEHCF,0.6239978902953587,0.42873024375815555,2844,0.8666666666666667,1618
GORG_SAMEA6075833_SAGS_AG390O04,0.4326295142494519,0.3887611587327049,2889,0.2833333333333333,832
MARD_SAMN05216262_REFG_MMP05216262,0.9303538175046555,0.24756086113558678,2327,1.0,2168
TARA_SAMEA4396489_METAG_PBAFPEGL,0.999215529849754,0.02776846823736526,2507,1.0,2505
TARA_SAMEA2621990_METAG_MCOCAHAH,0.7242639666810283,0.4132285919203152,2321,0.9666666666666667,1708
MARD_SAMN08779097_REFG_MMP08779097,0.9998036327933235,0.005718509242820113,2716,1.0,2716
TARA_SAMEA2620035_METAG_FDNHICKD,0.5520994001713796,0.4493629658778142,2723,0.8166666666666667,1425
TARA_SAMEA2621839_METAG_CHKPNCKL,0.8518605256310174,0.34342084888707636,2562,1.0,2189
TARA_SAMEA4398432_METAG_LDDJDMHE,0.8614461738002593,0.27940588676764866,2570,1.0,1978
MARD_SAMN08886247_SAGS_MMP08886247,0.3392511221356012,0.36804632087050476,2822,0.16666666666666666,587
TARA_SAMEA2621536_METAG_ECBGEDBK,0.9991329479768786,0.01936146480761932,1730,1.0,1728
GORG_SAMEA6076276_SAGS_AG422G15,0.38664516129032256,0.381231123117837,3100,0.21666666666666667,772
BGEO_SAMN07136941_METAG_IPPKPCOF,0.4034663051897754,0.39115221525132177,2582,0.21666666666666667,698
TARA_SAMEA2621242_METAG_GKBNFHEN,0.7688026860980139,0.39465420203120766,2333,1.0,1811
GORG_SAMEA6068692_SAGS_AG365D07,0.39431105342850953,0.3850754567209606,3082,0.21666666666666667,801
MARD_SAMN03999393_REFG_MMP03999393,0.9995352163031819,0.010261177672997173,2797,1.0,2793
TARA_SAMEA2619531_METAG_BHIHGDMF,0.4967943654555029,0.4066581885580122,2532,0.4,917
TARA_SAMEA2623693_METAG_GGAAIGGE,0.7948636806231744,0.3859884825318578,2054,1.0,1644
GORG_SAMEA6073765_SAGS_AG914I16,0.5595561035758323,0.44421758400503536,2433,0.8166666666666667,1299
TARA_SAMEA2622733_METAG_LFFPGBHH,0.7435026041666667,0.40723437887803965,2560,0.9833333333333333,1927
TARA_SAMEA2623756_METAG_AHGOCOOE,0.38006494423266973,0.39441460056188543,2361,0.16666666666666666,588
MARD_SAMN08382978_REFG_MMP08382978,0.9997799779977998,0.00605285373260544,2424,1.0,2424
TARA_SAMEA2623116_METAG_HPDEEJHG,0.4520428336079077,0.3982318741293482,3035,0.31666666666666665,922
MARD_SAMN09206170_REFG_MMP09206170,0.9993036750483558,0.01920630076258239,2585,1.0,2581
TARA_SAMEA2621247_METAG_NPJDFJGK,0.7258036862408915,0.4213210346927512,2333,0.9833333333333333,1703
MARD_SAMN10231957_REFG_MMP10231957,0.9997299851491833,0.009485171663800593,2469,1.0,2467
TARA_SAMEA4398027_METAG_BKLIPBOK,0.9998714102014573,0.0031226501173949677,2333,1.0,2333
TARA_SAMEA2619667_METAG_OAAABDFI,0.4745012758060775,0.3979017275117703,2874,0.35,949
MARD_SAMN05216600_REFG_MMP05216600,0.8716439945165031,0.31751940538815454,3161,1.0,2769
GORG_SAMEA6076366_SAGS_AG422N03,0.4513649425287356,0.3931597713631068,3016,0.31666666666666665,928
TARA_SAMEA2622149_METAG_JKKKKABL,0.44876543209876546,0.3976269673436478,2754,0.2833333333333333,858
BGEO_SAMN07136541_METAG_KPGAPLIK,0.6747963932518906,0.44379620631686506,2292,0.95,1561
GORG_SAMEA6071090_SAGS_AG899G03,0.3844566508313539,0.37517287487101114,3368,0.21666666666666667,788
TARA_SAMEA2623463_METAG_BNGKDMAP,0.3643177083333333,0.36380773680732514,3200,0.2,666
TARA_SAMN05326651_METAG_RED00081,0.46618716408472965,0.39668871335189965,3163,0.3333333333333333,1017
MARD_SAMN06075340_REFG_MMP06075340,0.6999459313327926,0.41791496229988356,2466,0.9666666666666667,1761
TARA_SAMEA2623116_METAG_MOMOJFAF,0.8213502109704642,0.3354522398409626,2765,1.0,2052
MARD_SAMN09469620_REFG_MMP09469620,0.9992606675116181,0.020760631139672754,1578,1.0,1576
MARD_SAMN05421807_REFG_MMP05421807,0.7777594908931313,0.3837477083675123,3038,1.0,2393
TARA_SAMEA2622843_METAG_HAPJAMBJ,0.4086527492584988,0.3897669025315455,2922,0.21666666666666667,748
TARA_SAMEA2622119_METAG_FFEDPHBE,0.999945666938332,0.001902820923964663,2454,1.0,2454
TARA_SAMEA4397330_METAG_GDIMMCKF,0.8853782461422657,0.3062924289492177,2657,1.0,2356
MARD_SAMN08886414_SAGS_MMP08886414,0.5137884267631103,0.42316106097380335,2212,0.65,840
GORG_SAMEA6072009_SAGS_AG904O22,0.6028196117804552,0.4429870331094637,1992,0.8666666666666667,1230
GORG_SAMEA6069912_SAGS_AG893F05,0.49783911671924286,0.40433337324602914,3170,0.4166666666666667,1153
TARA_SAMEA2622376_METAG_KBAMCEAM,0.8044543429844098,0.3770792431985464,2245,1.0,1818
TARA_SAMEA2622685_METAG_HEEHHBLE,0.8822263914946842,0.2613652132941783,2665,1.0,2173
MARD_SAMN09437379_REFG_MMP09437379,0.9348906324298621,0.1742107331923631,2804,1.0,2436
MARD_SAMN05443999_REFG_MMP05443999,0.9998361327324866,0.005723637109340881,2441,1.0,2441
GORG_SAMEA6073219_SAGS_AG911M23,0.47088928150765613,0.40789955788339144,2830,0.31666666666666665,944
MARD_SAMN06133354_REFG_MMP06133354,0.8939976120699012,0.23341275240958737,3071,1.0,2533
GORG_SAMEA6078938_SAGS_AG461E04,0.6171916010498687,0.45569067499974625,2286,0.9333333333333333,1418
MARD_SAMEA104692611_REFG_MMP104692611,0.9992595530873991,0.026283255991159833,2521,1.0,2519
TARA_SAMEA4397586_METAG_ADKHDKBK,0.700336917562724,0.42296728659247873,2325,0.9833333333333333,1654
MARD_SAMN08886328_SAGS_MMP08886328,0.44025235718247363,0.3979712982256288,2404,0.35,716
TARA_SAMN05326641_METAG_ANW00057,0.6756268996960486,0.4218913877138692,2632,0.9333333333333333,1723
TARA_SAMEA4397722_METAG_FLIFJHBF,0.4635654885654885,0.4036702261226157,2886,0.31666666666666665,980
MARD_SAMN10320226_REFG_MMP10320226,0.9984218471250171,0.034367905455507934,2429,1.0,2423
TARA_SAMEA2623826_METAG_OPGDCJIH,0.998689138576779,0.030404569259376603,1602,1.0,1598
GORG_SAMEA6076199_SAGS_AG422B22,0.6789415481832544,0.44055027381732814,2110,0.95,1448
GORG_SAMEA6068009_SAGS_AH324F14,0.4993315357824963,0.39353053675200883,2967,0.43333333333333335,1020
GORG_SAMEA6074561_SAGS_AG918E06,0.5374967320261438,0.4359503760325057,2550,0.7666666666666667,1194
TARA_SAMEA4396496_METAG_PFACBJFH,0.8755123101872327,0.3172872961950415,2261,1.0,1987
BATS_SAMN07137114_METAG_IAJLFLPG,0.8811800172265288,0.3146093524030099,1935,1.0,1707
GORG_SAMEA6074156_SAGS_AG916E17,0.46782325029655986,0.4025586489458388,2810,0.36666666666666664,926
GORG_SAMEA6073591_SAGS_AG913L03,0.4612291598561622,0.3960947729433679,3059,0.3333333333333333,993
TARA_SAMEA2620815_METAG_BOLMEEMM,0.5973173031588872,0.40312901370687587,3535,0.7166666666666667,1674
MARD_SAMN05444285_REFG_MMP05444285,0.856329036218539,0.33887881099964723,2715,1.0,2332
GORG_SAMEA6072278_SAGS_AG907E05,0.548258064516129,0.40215641449489425,3100,0.525,1281
TARA_SAMEA2623116_METAG_PKFJONFM,0.46319515233888325,0.4057257549830597,2943,0.3333333333333333,994
TARA_SAMEA4396468_METAG_DOOIBEFB,1.0,0.0,2067,1.0,2067
HOTS_SAMN07137057_METAG_BOPCBKJP,0.4585178157284419,0.39728684940961567,3162,0.31666666666666665,1040
TARA_SAMEA2619531_METAG_FMAFHOJF,0.4927290054938894,0.4097167320346503,2973,0.36666666666666664,1100
MARD_SAMN09074742_REFG_MMP09074742,0.9001319056486654,0.29097254007519985,2148,1.0,1937
TARA_SAMEA2619907_METAG_EHDDCGIN,0.9067333877995642,0.28260811711619604,2448,1.0,2224
TARA_SAMEA4397174_METAG_HBDIMJIM,0.912933009839601,0.2746377049537731,2473,1.0,2259
TARA_SAMEA2622737_METAG_OHMFMGLP,0.9998442367601246,0.0027874632142349657,1284,1.0,1284
GORG_SAMEA6079888_SAGS_AG430J07,0.4494271392767633,0.3981645024117566,2793,0.36666666666666664,861
MARD_SAMN04318426_REFG_MMP04318426,0.8632655826558265,0.3300227972330186,2460,1.0,2132
MARD_SAMN04487801_REFG_MMP04487801,0.7104433077578857,0.3969820801608609,3128,0.95,2027
GORG_SAMEA6068193_SAGS_AH321C19,0.4188996763754045,0.3900889985907452,2575,0.23333333333333334,690
MARD_SAMN04311937_REFG_MMP04311937,0.8162188787390291,0.3615558310578823,1861,1.0,1519
MARD_SAMEA2719621_REFG_MMP2719621,0.7590392303848076,0.3933722425960578,2668,0.9833333333333333,2051
MARD_SAMN09668316_REFG_MMP09668316,0.7248356807511738,0.4126533786713883,2485,0.9666666666666667,1833
TARA_SAMEA2621509_METAG_FOAHGEMA,0.6228240212846826,0.43072787246001243,2631,0.85,1479
MARD_SAMN07626136_REFG_MMP07626136,0.8629520508376661,0.3291835555926024,2885,1.0,2499
TARA_SAMEA2619399_METAG_ENMNKKCP,0.5651509747979078,0.4087756540821367,2804,0.6666666666666666,1203
GORG_SAMEA6079029_SAGS_AG461L09,0.5221113023522662,0.4276552596712784,2905,0.6833333333333333,1243
MALA_SAMN05422120_METAG_MALJNMLA,0.99930081300813,0.022379442806342895,2050,1.0,2048
TARA_SAMEA2620925_METAG_MBELEPLF,0.6092309928768717,0.430332412058391,2293,0.8833333333333333,1209
TARA_SAMEA4396468_METAG_IJNKHNMO,0.5362034239677744,0.40292655306810793,3310,0.48333333333333334,1325
TARA_SAMEA2621107_METAG_OFBLMKIA,0.44980888361671284,0.4056961180713551,2529,0.26666666666666666,779
MARD_SAMN10363429_REFG_MMP10363429,0.9993134598012645,0.01545130012160674,1845,1.0,1841
TARA_SAMEA2591122_METAG_PPCJHPAM,0.7438088253269771,0.4126609480954123,2727,0.9833333333333333,2043
MARD_SAMN08954526_REFG_MMP08954526,0.514866716492277,0.42995324299194604,2676,0.6166666666666667,1098
TARA_SAMEA4397859_METAG_FGINHFMC,0.8023675903191864,0.36964044849722333,2851,1.0,2294
TARA_SAMEA2621003_METAG_OFKGPJMO,0.5301216022889843,0.43333037122404516,2330,0.7166666666666667,1019
MARD_SAMN02436087_REFG_MMP02436087,0.85703125,0.3006332668854412,3392,1.0,2749
TARA_SAMEA4397330_METAG_PICKGHED,0.8141460656002585,0.37422564630200106,2063,1.0,1688
TARA_SAMEA2621401_METAG_IPCPDLNP,0.6044294294294295,0.4476373862830267,2442,0.8833333333333333,1502
MARD_SAMEA4644771_REFG_MMP4644771,0.7407900207900208,0.4102160964952921,2405,0.9833333333333333,1800
TARA_SAMEA2619766_METAG_CECBDPKB,0.999926024559846,0.002482313963814441,2253,1.0,2253
TARA_SAMEA2623756_METAG_NFIBGMOG,1.0,0.0,1324,1.0,1324
MARD_SAMN07961447_REFG_MMP07961447,0.8776599634369285,0.3170331952569337,2735,1.0,2405
MARD_SAMN08457750_REFG_MMP08457750,0.9993197278911563,0.018434146701754313,2352,1.0,2350
MARD_SAMN09920664_REFG_MMP09920664,0.9121254681647941,0.27455018412137105,2492,1.0,2275
MARD_SAMN04488032_REFG_MMP04488032,0.9990399999999999,0.026953294847798702,2500,1.0,2498
TARA_SAMEA4397118_METAG_DDLCHGOL,0.8212398753894081,0.3645439843619896,2675,1.0,2208
GORG_SAMEA6069522_SAGS_AG891I06,0.9988300835654597,0.026668163024009327,1795,1.0,1791
TARA_SAMEA4397330_METAG_HPNADKDC,0.8963752276867032,0.29233249709549586,2745,1.0,2468
TARA_SAMEA2622657_METAG_BNNBICDD,0.612417328042328,0.40616814254889455,2016,0.7833333333333333,1006
TARA_SAMEA2622212_METAG_LOCHKFBB,0.43591790868228053,0.3939526841568554,2818,0.3,827
MARD_SAMN05418053_REFG_MMP05418053,0.9999123136665413,0.0031978471422221323,2661,1.0,2661
TARA_SAMEA2622837_METAG_EPMHDJGB,0.5345700452583938,0.41749775636182695,3167,0.5,1326
TARA_SAMEA4397215_METAG_FGMGFONG,0.7399390243902438,0.41428507376546947,2624,1.0,1960
TARA_SAMEA2620035_METAG_LBPLCHEF,0.8095220452019267,0.37338718056907966,2699,1.0,2199
TARA_SAMEA2623390_METAG_LNAPLDHH,0.912623828647925,0.2740489737283919,2490,1.0,2275
TARA_SAMEA2620021_METAG_GBIHLJMF,0.5225094238018309,0.4194574322882365,3095,0.65,1271
TARA_SAMEA2622149_METAG_POMOPBBK,0.5883767300023457,0.4405581171278513,2842,0.85,1575
TARA_SAMEA2619376_METAG_BBLNDJBH,0.43260845133737913,0.39771308372473446,2966,0.26666666666666666,898
TARA_SAMEA2623116_METAG_IDGLDLOI,0.5171737146334043,0.4054200313858927,3287,0.43333333333333335,1276
TARA_SAMEA2620812_METAG_FGHEDPBG,0.6295428511923357,0.4072095965629901,3201,0.8333333333333334,1664
TARA_SAMEA2622733_METAG_EELCBJME,0.9998107038375494,0.005889513619672136,1937,1.0,1937
TARA_SAMEA2620979_METAG_OKCONOOP,0.6991763791763792,0.42750771624819445,2145,0.9666666666666667,1519
TARA_SAMEA2621221_METAG_APKPEAPF,0.7459756728778467,0.4132356879274748,2576,1.0,1930
TARA_SAMEA4397489_METAG_FLBNDNPC,0.8293863568662495,0.3638173940027514,2238,1.0,1861
TARA_SAMEA2591098_METAG_LNIEDDNG,0.7010912381560737,0.41276464470001656,3131,0.95,2244
TARA_SAMN05326646_METAG_PSW00046,0.47116382036685633,0.39292619273436025,2635,0.4,811
TARA_SAMN05326647_METAG_ION00015,0.9993585764535485,0.012920724363698725,1611,1.0,1609
TARA_SAMEA2623463_METAG_PJOHBPOB,0.7960387323943664,0.39004392478341793,1704,1.0,1361
TARA_SAMEA2622837_METAG_AFJNLKBG,0.9990196078431373,0.022065968059797422,1700,1.0,1696
BGEO_SAMN07136900_METAG_AHODOJNB,0.785396881228749,0.3929169006982184,2843,1.0,2243
MARD_SAMEA1059311_REFG_MMP1059311,0.9998474764281752,0.0052868722581555306,2404,1.0,2404
BATS_SAMN07137085_METAG_DFMHGLCG,0.545600414078675,0.4066089004670053,2576,0.55,1062
GORG_SAMEA6074662_SAGS_AG918N23,0.4323865604433668,0.39145172632886677,2887,0.26666666666666666,836
MARD_SAMN08886234_SAGS_MMP08886234,0.4372668768058839,0.3887216240327096,2538,0.3333333333333333,717
GORG_SAMEA6071027_SAGS_AG899B02,0.6616270229173455,0.4029036595602992,3069,0.9,1691
TARA_SAMEA2619667_METAG_CHMFIJAD,0.7832739978902954,0.3869154062990845,2528,1.0,1999
TARA_SAMEA4397930_METAG_NJJBNGCP,0.8176302640970734,0.36920604058861684,2335,1.0,1920
TARA_SAMEA2622149_METAG_PDNNHHPM,1.0,0.0,1505,1.0,1505
TARA_SAMEA4396988_METAG_MPFCLMGM,0.7999764150943396,0.38065316540273264,2120,1.0,1707
BGEO_SAMN07136684_METAG_EFAEIBJD,0.38783950617283947,0.38796472108622226,2970,0.18333333333333332,772
GORG_SAMEA6077256_SAGS_AG325C18,0.40472279260780286,0.389987394795182,2922,0.23333333333333334,793
TARA_SAMEA4398238_METAG_AANIECHH,0.9997845490920283,0.005451609533603636,2166,1.0,2166
MARD_SAMEA3393042_REFG_MMP3393042,0.8737221645321334,0.31755101819718823,2889,1.0,2535
TARA_SAMEA4397004_METAG_IANKJDAB,0.46736409155937053,0.39190858361697917,2796,0.35,871
TARA_SAMEA2620021_METAG_KBGMIOJP,0.8230430528375734,0.3698236987644846,2044,1.0,1685
TARA_SAMEA2621551_METAG_JBGHNFAK,0.6608479715600168,0.41692591323511824,3188,0.9,1910
